Facility_Name,Facility_Type,ISCED020,ISCED1,ISCED2,ISCED3,Full_Addr,City,Prov_Terr,Postal_Code,CSDNAME,Longitude,Latitude
"Savanes, édifice Sacré-Coeur, des",Public,1,1,0,0,"335, boulevard Saint-Luc Saint-Jean-sur-Richelieu J2W2A1",Saint-Jean-sur-Richelieu,QC,J2W2A1,Saint-Jean-sur-Richelieu,-73.298953,45.358981
Sainte-Geneviève,Public,1,1,0,0,"761, rue Saint-Viateur Sainte-Geneviève-de-Berthier J0K1A0",Sainte-Geneviève-de-Berthier,QC,J0K1A0,Berthierville,-73.17912,46.082397
Le Rucher,Public,1,1,0,0,"855, rue des Érables Mascouche J7L3H2",Mascouche,QC,J7L3H2,Mascouche,-73.65167,45.747714
Armand-Corbeil,Public,0,0,1,1,"795, rue J.-F. Kennedy Terrebonne J6W1X2",Terrebonne,QC,J6W1X2,Terrebonne,-73.64144,45.706822
Saint-Jacques,Public,1,1,0,0,"250, rue Aikman Farnham J2N1T2",Farnham,QC,J2N1T2,Farnham,-72.978524,45.278062
Mgr-Douville,Public,0,1,0,0,"260, rue Saint-Romuald Farnham J2N2P2",Farnham,QC,J2N2P2,Farnham,-72.964052,45.274201
Saint-Jacques,Public,1,1,0,0,"115, rue Renaud Saint-Jacques-le-Mineur J0J1Z0",Saint-Jacques-le-Mineur,QC,J0J1Z0,Saint-Jacques-le-Mineur,-73.417633,45.27976
Saint-Blaise,Public,1,1,0,0,"745, rue Principale Saint-Blaise-sur-Richelieu J0J1W0",Saint-Blaise-sur-Richelieu,QC,J0J1W0,Saint-Blaise-sur-Richelieu,-73.285661,45.209749
Sainte-Anne,Public,1,1,0,0,"2130, rue Principale Saint-Norbert J0K3C0",Saint-Norbert,QC,J0K3C0,Saint-Norbert,-73.314485,46.170322
Saint-Joseph,Public,1,1,0,0,"770, rue Saint-Viateur Berthierville J0K1A0",Berthierville,QC,J0K1A0,Berthierville,-73.180799,46.082797
"Source d'Autray, de la",Public,1,1,0,0,"31, chemin Joliette Lanoraie J0K1E0",Lanoraie,QC,J0K1E0,Lanoraie,-73.222731,45.958739
"Cité-des-Jeunes (Vaudreuil), secondaire",Public,0,0,1,1,"400, avenue Saint-Charles Vaudreuil-Dorion J7V6B1",Vaudreuil-Dorion,QC,J7V6B1,Vaudreuil-Dorion,-74.028078,45.393752
"Cité-des-Jeunes (Lionel-Groulx), secondaire",Public,0,0,1,1,"400, avenue Saint-Charles Vaudreuil-Dorion J7V6B1",Vaudreuil-Dorion,QC,J7V6B1,Vaudreuil-Dorion,-74.028078,45.393752
Pavillon les Cèdres,Public,0,0,0,0,"1577, chemin Saint-Dominique Les Cèdres J7T1K8",Les Cèdres,QC,J7T1K8,Les Cèdres,-74.17434,45.37961
CFP Paul-Gérin-Lajoie,Public,0,0,0,0,"400, avenue Saint-Charles Vaudreuil-Dorion J7V6B1",Vaudreuil-Dorion,QC,J7V6B1,Vaudreuil-Dorion,-74.028078,45.393752
Pavillon Lévis-Sauvé,Public,0,0,1,1,"400, avenue Saint-Charles Vaudreuil-Dorion J7V6B1",Vaudreuil-Dorion,QC,J7V6B1,Vaudreuil-Dorion,-74.028078,45.393752
"Soulanges, secondaire",Public,0,0,1,1,"137, rue Sainte-Catherine Saint-Polycarpe J0P1X0",Saint-Polycarpe,QC,J0P1X0,Saint-Polycarpe,-74.31002,45.297299
Centre culturel,Public,0,0,1,1,"400, avenue Saint-Charles Vaudreuil-Dorion J7V6B1",Vaudreuil-Dorion,QC,J7V6B1,Vaudreuil-Dorion,-74.028078,45.393752
Piscine intérieure - Campus,Public,0,0,1,1,"400, avenue Saint-Charles Vaudreuil-Dorion J7V6B1",Vaudreuil-Dorion,QC,J7V6B1,Vaudreuil-Dorion,-74.028078,45.393752
Notre-Dame-de-Lorette,Public,1,1,0,0,"70, avenue Lussier Pincourt J7V5B2",Pincourt,QC,J7V5B2,Pincourt,-73.98874,45.372843
José-Maria,Public,1,1,0,0,"75, 7e Avenue Terrasse-Vaudreuil J7V3N2",Terrasse-Vaudreuil,QC,J7V3N2,Terrasse-Vaudreuil,-73.987381,45.390359
Immeuble Bon-Séjour,Public,1,1,0,0,"145, rue La Présentation Saint-Pie J0H1W0",Saint-Pie,QC,J0H1W0,Saint-Pie,-72.907803,45.505316
"Rocade, de la",Public,1,1,0,0,"1236, rue Principale Saint-Dominique J0H1L0",Saint-Dominique,QC,J0H1L0,Saint-Dominique,-72.852511,45.562957
Jésus-Marie,Public,1,1,0,0,"25, rue Saint-Joseph Beauharnois J6N1Z3",Beauharnois,QC,J6N1Z3,Beauharnois,-73.876928,45.31177
Secondaire Polybel,Public,0,0,1,1,"725, rue De Lévis Beloeil J3G2M1",Beloeil,QC,J3G2M1,Beloeil,-73.218038,45.571618
Secondaire Ozias-Leduc,Public,0,0,1,1,"525, rue Jolliet Mont-Saint-Hilaire J3H3N2",Mont-Saint-Hilaire,QC,J3H3N2,Mont-Saint-Hilaire,-73.184531,45.568603
Saint-Sacrement,Public,1,1,0,0,"2400, rue Bourassa Saint-Hyacinthe J2S1R8",Saint-Hyacinthe,QC,J2S1R8,Saint-Hyacinthe,-72.961326,45.629389
Immeuble Sacré-Coeur,Public,1,1,0,0,"775, rue du Sacré-Coeur Ouest Saint-Hyacinthe J2S1V2",Saint-Hyacinthe,QC,J2S1V2,Saint-Hyacinthe,-72.950775,45.634126
Immeuble Bois-Joli,Public,1,1,0,0,"700, rue Millet Saint-Hyacinthe J2S1J5",Saint-Hyacinthe,QC,J2S1J5,Saint-Hyacinthe,-72.952786,45.639642
"Croisée, de la",Public,1,1,0,0,"331, rue Sacré-Coeur Upton J0H2E0",Upton,QC,J0H2E0,Upton,-72.6936,45.653334
Henri-Bachand,Public,1,1,0,0,"83, rue Saint-Patrice Saint-Liboire J0H1R0",Saint-Liboire,QC,J0H1R0,Saint-Liboire,-72.761213,45.651828
Saint-Nazaire,Public,1,1,0,0,"715, rue des Loisirs Saint-Nazaire-d'Acton J0H1V0",Saint-Nazaire-d'Acton,QC,J0H1V0,Saint-Nazaire-d'Acton,-72.618464,45.738295
Saint-Louis,Public,1,1,0,0,"68, rue Principale Nédélec J0Z2Z0",Nédélec,QC,J0Z2Z0,Nédélec,-79.423699,47.694266
Rivière-des-Quinze,Public,0,0,1,1,"15, rue Desjardins Notre-Dame-du-Nord J0Z3B0",Notre-Dame-du-Nord,QC,J0Z3B0,Notre-Dame-du-Nord,-79.490312,47.59106
Du Carrefour,Public,1,1,1,1,"5, rue Du Carrefour Nord Latulipe-et-Gaboury J0Z2N0",Latulipe-et-Gaboury,QC,J0Z2N0,Latulipe-et-Gaboury,-79.031944,47.429356
"CEA des Draveurs, édifice l'Escale",Public,0,0,0,0,"85, rue Du Barry Gatineau J8T3N5",Gatineau,QC,J8T3N5,Gatineau,-75.709801,45.481928
La Source,Public,1,1,0,0,"22, rue de l'Acadie Gatineau J8T6G8",Gatineau,QC,J8T6G8,Gatineau,-75.704454,45.487317
Le Petit Prince,Public,1,1,0,0,"44, rue de Juan-les-Pins Gatineau J8T6H2",Gatineau,QC,J8T6H2,Gatineau,-75.73293,45.485262
Entre-Lacs,Public,1,1,0,0,"3973, rang Sawyer Rouyn-Noranda J0Z1S0",Rouyn-Noranda,QC,J0Z1S0,Rouyn-Noranda,-79.151757,48.01025
"Oiseau-Bleu, l'",Public,1,1,0,0,"184, rue Nelligan Gatineau J8T6J9",Gatineau,QC,J8T6J9,Gatineau,-75.694567,45.485421
Le Tremplin,Public,1,1,0,0,"31, rue de l'Abbé-Ginguet Gatineau J8T3Z4",Gatineau,QC,J8T3Z4,Gatineau,-75.708241,45.470876
Notre-Dame-du-Sacré-Coeur,Public,1,1,0,0,"89, chemin Pembroke L'Isle-aux-Allumettes J0X1M0",L'Isle-aux-Allumettes,QC,J0X1M0,L'Isle-aux-Allumettes,-77.072348,45.908087
Des Hauts Bois,Public,1,1,0,0,"99, rue Napoléon Mascouche J7L3B3",Mascouche,QC,J7L3B3,Mascouche,-73.674832,45.735768
De la Source,Public,1,1,0,0,"1275, avenue Châteaubriand Mascouche J7K2B3",Mascouche,QC,J7K2B3,Mascouche,-73.617736,45.756718
Esther-Blondin,Public,1,1,0,0,"905, rue Vaillant Terrebonne J6X1N1",Terrebonne,QC,J6X1N1,Terrebonne,-73.658938,45.704684
Saint-Romuald,Public,1,1,0,0,"650, rue Yamaska Est Farnham J2N1J3",Farnham,QC,J2N1J3,Farnham,-72.970829,45.28437
Notre-Dame-du-Sourire,Public,1,1,0,0,"509, 9e Rang Sainte-Brigide-d'Iberville J0J1X0",Sainte-Brigide-d'Iberville,QC,J0J1X0,Sainte-Brigide-d'Iberville,-73.065045,45.321642
Saint-Joseph,Public,1,1,0,0,"1043, rue Principale Notre-Dame-de-Stanbridge J0J1M0",Notre-Dame-de-Stanbridge,QC,J0J1M0,Notre-Dame-de-Stanbridge,-73.031754,45.171943
Saint-Joseph,Public,1,1,0,0,"3, rue du Collège Lacolle J0J1J0",Lacolle,QC,J0J1J0,Lacolle,-73.374494,45.082234
Napoléon-Bourassa,Public,1,1,0,0,"535, rue des Vieux-Moulins Saint-Jean-sur-Richelieu J2Y1A2",Saint-Jean-sur-Richelieu,QC,J2Y1A2,Saint-Jean-sur-Richelieu,-73.344067,45.31503
Dusablé,Public,1,1,0,0,"601, rue Dusablé Saint-Barthélemy J0K1X0",Saint-Barthélemy,QC,J0K1X0,Saint-Barthélemy,-73.117463,46.189779
Maternelle Sainte-Geneviève,Public,1,0,0,0,"780, rue Saint-Viateur Berthierville J0K1A0",Berthierville,QC,J0K1A0,Berthierville,-73.180312,46.081962
Le Castelet,Public,1,1,0,0,"4200, rue Robert Terrebonne J6X2N9",Terrebonne,QC,J6X2N9,Terrebonne,-73.665425,45.718109
Centre Île-Perrot,Public,0,0,0,0,"333, boulevard Perrot L'Île-Perrot J7V3G5",L'Île-Perrot,QC,J7V3G5,L'Île-Perrot,-73.950665,45.393683
Notre-Dame-de-la-Garde,Public,1,1,0,0,"2254, boulevard Perrot Notre-Dame-de-l'Île-Perrot J7V8P4",Notre-Dame-de-l'Île-Perrot,QC,J7V8P4,Notre-Dame-de-l'Île-Perrot,-73.903104,45.350411
François-Perrot,Public,1,1,0,0,"300, boulevard Grand L'Île-Perrot J7V4X2",L'Île-Perrot,QC,J7V4X2,L'Île-Perrot,-73.960327,45.392963
Sainte-Justine-de-Newton,Public,0,1,0,0,"2753, rue Sainte-Anne Sainte-Justine-de-Newton J0P1T0",Sainte-Justine-de-Newton,QC,J0P1T0,Sainte-Justine-de-Newton,-74.40921,45.373062
Immaculée-Conception,Public,0,1,0,0,"1485, Route 340 Ouest Saint-Télesphore J0P1Y0",Saint-Télesphore,QC,J0P1Y0,Saint-Télesphore,-74.391543,45.293947
Cuillierrier,Public,1,1,0,0,"316, boulevard Cité des Jeunes Saint-Clet J0P1S0",Saint-Clet,QC,J0P1S0,Saint-Clet,-74.221187,45.353806
Sacré-Coeur,Public,1,1,0,0,"1228, chemin de l'Église Saint-Polycarpe J0P1X0",Saint-Polycarpe,QC,J0P1X0,Saint-Polycarpe,-74.30079,45.301009
Académie Wilson,Public,0,1,0,0,"4, rue Principale Coteau-du-Lac J0P1B0",Coteau-du-Lac,QC,J0P1B0,Coteau-du-Lac,-74.175008,45.292476
Saint-Ignace,Public,0,1,0,0,"1, avenue du Parc Coteau-du-Lac J0P1B0",Coteau-du-Lac,QC,J0P1B0,Coteau-du-Lac,-74.175734,45.294024
Saint-Zotique,Public,1,0,0,0,"1171, rue Principale Saint-Zotique J0P1Z0",Saint-Zotique,QC,J0P1Z0,Saint-Zotique,-74.246191,45.242048
Auclair,Public,0,1,0,0,"1550, boulevard des Cèdres Saint-Lazare J7T2P9",Saint-Lazare,QC,J7T2P9,Saint-Lazare,-74.128445,45.400029
La Nouvelle-École,Public,0,0,0,0,"23, rue Saint-André Beauharnois J6N2Y8",Beauharnois,QC,J6N2Y8,Beauharnois,-73.878553,45.302946
Saint-Eugène,Public,1,1,0,0,"480, rue de l'Église Beauharnois J6N1R4",Beauharnois,QC,J6N1R4,Beauharnois,-73.841875,45.319196
Polyvalente Hyacinthe-Delorme,Public,0,0,1,1,"2700, avenue T.-D.-Bouchard Saint-Hyacinthe J2S7G2",Saint-Hyacinthe,QC,J2S7G2,Saint-Hyacinthe,-72.951413,45.64146
René-Saint-Pierre,Public,1,1,1,1,"2255, boulevard Laframboise Saint-Hyacinthe J2S4X7",Saint-Hyacinthe,QC,J2S4X7,Saint-Hyacinthe,-72.953058,45.630241
"Saint-Thomas-d'Aquin, Immeuble II",Public,1,1,0,0,"6665, boulevard Laframboise Saint-Hyacinthe J2R1C9",Saint-Hyacinthe,QC,J2R1C9,Saint-Hyacinthe,-72.990259,45.649219
Plein-Soleil,Public,1,1,0,0,"401, 4e Avenue Sainte-Hélène-de-Bagot J0H1M0",Sainte-Hélène-de-Bagot,QC,J0H1M0,Sainte-Hélène-de-Bagot,-72.737375,45.730108
Notre-Dame-de-la-Paix,Public,1,1,0,0,"46, rue des Loisirs Saint-Simon J0H1Y0",Saint-Simon,QC,J0H1Y0,Saint-Simon,-72.874926,45.735019
Saint-Urbain,Public,1,1,0,0,"9, rue de l'École Saint-Urbain-Premier J0S1Y0",Saint-Urbain-Premier,QC,J0S1Y0,Saint-Urbain-Premier,-73.737313,45.221695
Saint-Jean,Public,1,1,0,0,"9, rue Académie Howick J0S1G0",Howick,QC,J0S1G0,Howick,-73.850054,45.186443
Sainte-Martine,Public,1,1,1,1,"5, rue Ronaldo Bélanger Sainte-Martine J0S1V0",Sainte-Martine,QC,J0S1V0,Sainte-Martine,-73.803986,45.24301
Saint-Coeur-de-Marie,Public,1,1,0,0,"572, rue Principale Colombier G0H1P0",Colombier,QC,G0H1P0,Colombier,-68.846427,48.872511
Notre-Dame-du-Bon-Conseil,Public,1,1,0,0,"324, Route 138 Longue-Rive G0T1Z0",Longue-Rive,QC,G0T1Z0,Longue-Rive,-69.257787,48.539438
Daniel-Johnson,Public,0,0,1,1,"1200, boul. du Tricentenaire Montréal H1B3A8",Montréal,QC,H1B3A8,Montréal,-73.497194,45.650496
Centre de formation générale Le Retour,Public,0,0,0,0,"50, 1re Avenue Est La Sarre J9Z1C5",La Sarre,QC,J9Z1C5,La Sarre,-79.201299,48.811155
Beauvalois,Public,1,1,0,0,"1865, Rang 10-1, Val-Paradis Eeyou Istchee Baie-James J0Z3S0",Eeyou Istchee Baie-James,QC,J0Z3S0,Eeyou Istchee Baie-James,-79.290553,49.154586
Polyvalente des Rivières,Public,0,0,1,1,"16, 5e Avenue Forestville G0T1E0",Forestville,QC,G0T1E0,Forestville,-69.079399,48.742292
Saint-Luc,Public,1,1,0,0,"5, 10e Rue Forestville G0T1E0",Forestville,QC,G0T1E0,Forestville,-69.079206,48.741131
Centre éducatif l'Abri,Public,0,0,1,1,"18, boulevard des Îles Port-Cartier G5B2N4",Port-Cartier,QC,G5B2N4,Port-Cartier,-66.885083,50.021513
Notre-Dame-des-Anges,Public,1,1,1,1,"14, allée des Pères Eudistes Natashquan G0G2E0",Natashquan,QC,G0G2E0,Natashquan,-61.822136,50.18689
Aux 4 Vents,Public,1,1,0,0,"3000, avenue Bourque Mascouche J7K2A3",Mascouche,QC,J7K2A3,Mascouche,-73.608576,45.73437
Bernard-Corbin,Public,1,1,0,0,"1747, rue Rochon Terrebonne J6W5N9",Terrebonne,QC,J6W5N9,Terrebonne,-73.616473,45.701001
Notre-Dame-de-Lourdes,Public,1,1,0,0,"390, chemin de l'École Saint-Armand J0J1T0",Saint-Armand,QC,J0J1T0,Saint-Armand,-73.045092,45.030269
"Premier-Envol, du",Public,1,1,0,0,"36, rue de l'Église Bedford J0J1A0",Bedford,QC,J0J1A0,Bedford,-72.984239,45.122198
Saint-Eugène,Public,1,1,0,0,"201, rue Turgeon Saint-Jean-sur-Richelieu J3B3Z1",Saint-Jean-sur-Richelieu,QC,J3B3Z1,Saint-Jean-sur-Richelieu,-73.260335,45.279025
Notre-Dame-du-Sacré-Coeur,Public,1,1,0,0,"230, rue Laurier Saint-Jean-sur-Richelieu J3B6K8",Saint-Jean-sur-Richelieu,QC,J3B6K8,Saint-Jean-sur-Richelieu,-73.25703,45.306797
Saint-Gérard,Public,1,1,0,0,"700, rue Dorchester Saint-Jean-sur-Richelieu J3B5A8",Saint-Jean-sur-Richelieu,QC,J3B5A8,Saint-Jean-sur-Richelieu,-73.270328,45.323283000000004
"Tourbillons, des",Public,1,1,0,0,"50, rue des Écoles Saint-Gabriel J0K2N0",Saint-Gabriel,QC,J0K2N0,Saint-Gabriel,-73.388183,46.292862
"Rafales, des",Public,1,1,0,0,"59, rue Champagne Saint-Gabriel J0K2N0",Saint-Gabriel,QC,J0K2N0,Saint-Gabriel,-73.387883,46.293834
Saint-Coeur-de-Marie,Public,1,1,0,0,"6960, rue Principale Saint-Damien J0K2E0",Saint-Damien,QC,J0K2E0,Saint-Damien,-73.480154,46.332077
Sainte-Bernadette,Public,1,1,0,0,"3961, rue Principale Notre-Dame-de-Lourdes J0K1K0",Notre-Dame-de-Lourdes,QC,J0K1K0,Notre-Dame-de-Lourdes,-73.42441,46.098445
Sainte-Marthe,Public,1,1,0,0,"536, rue Principale Sainte-Marthe J0P1W0",Sainte-Marthe,QC,J0P1W0,Sainte-Marthe,-74.295691,45.406171
Sainte-Madeleine,Public,0,1,0,0,"14, rue Sainte-Madeleine Vaudreuil-Dorion J7V1B2",Vaudreuil-Dorion,QC,J7V1B2,Vaudreuil-Dorion,-74.03042,45.399653
Léopold-Carrière,Public,1,1,0,0,"285, Route 338 Les Coteaux J7X1G3",Les Coteaux,QC,J7X1G3,Les Coteaux,-74.216155,45.25815
Jean-XXIII,Public,1,1,0,0,"125, rue Saint-Jean Ange-Gardien J0E1E0",Ange-Gardien,QC,J0E1E0,Ange-Gardien,-72.93465,45.353873
Pavillon Saint-Bernardin,Public,0,1,0,0,"14, rue Lewis Ouest Waterloo J0E2N0",Waterloo,QC,J0E2N0,Waterloo,-72.517908,45.344094
Les Explorateurs,Public,0,1,0,0,"1895, rue Bédard Laval H7M2M8",Laval,QC,H7M2M8,Laval,-73.726446,45.603291
Père-Vimont,Public,1,1,0,0,"2255, boulevard Prudentiel Laval H7K2C1",Laval,QC,H7K2C1,Laval,-73.734161,45.617982
"Haute-Ville, de la",Public,0,0,1,1,"150, rue Lansdowne Granby J2G4P4",Granby,QC,J2G4P4,Granby,-72.716189,45.40555
Joseph-Hermas-Leclerc,Public,0,0,1,1,"1111, rue Simonds Sud Granby J2G7Z7",Granby,QC,J2G7Z7,Granby,-72.744127,45.37679
Pavillon Notre-Dame,Public,1,1,0,0,"50, rue Young Waterloo J0E2N0",Waterloo,QC,J0E2N0,Waterloo,-72.518986,45.345071
Saint-Mathieu,Public,1,1,0,0,"225, rue Hubert Beloeil J3G2S8",Beloeil,QC,J3G2S8,Beloeil,-73.203602,45.56943
Jolivent,Public,1,1,0,0,"330, boulevard Cartier Beloeil J3G3R6",Beloeil,QC,J3G3R6,Beloeil,-73.214146,45.55588
"Saint-Thomas-d'Aquin, Immeuble I",Public,1,1,0,0,"6525, avenue Pinard Saint-Hyacinthe J2R1B8",Saint-Hyacinthe,QC,J2R1B8,Saint-Hyacinthe,-72.995309,45.648288
Sainte-Rosalie,Public,1,1,0,0,"5020, rue Marquette Saint-Hyacinthe J2R2G9",Saint-Hyacinthe,QC,J2R2G9,Saint-Hyacinthe,-72.901371,45.644711
Saint-Damase,Public,1,1,0,0,"18, rue Saint-Joseph Saint-Damase J0H1J0",Saint-Damase,QC,J0H1J0,Saint-Damase,-73.010957,45.528835
Immeuble Saint-Hugues,Public,1,1,0,0,"155, rue du Couvent Saint-Hugues J0H1N0",Saint-Hugues,QC,J0H1N0,Saint-Hugues,-72.8564,45.79065
Sacré-Coeur,Public,1,1,0,0,"9, rue Ronaldo Bélanger Sainte-Martine J0S1V0",Sainte-Martine,QC,J0S1V0,Sainte-Martine,-73.802567,45.243405
Sainte-Clotilde,Public,1,1,0,0,"2459, rue de l'Église Sainte-Clotilde J0L1W0",Sainte-Clotilde,QC,J0L1W0,Sainte-Clotilde,-73.680832,45.157054
Montpetit,Public,1,1,0,0,"57, rue Wood Saint-Chrysostome J0S1R0",Saint-Chrysostome,QC,J0S1R0,Saint-Chrysostome,-73.758196,45.101878
Cité étudiante Polyno,Public,0,0,1,1,"500, rue Principale La Sarre J9Z2A2",La Sarre,QC,J9Z2A2,La Sarre,-79.206918,48.796211
"Monseigneur-Labrie, pavillon",Public,1,1,0,0,"101, rue Levack Godbout G0H1G0",Godbout,QC,G0H1G0,Godbout,-67.598648,49.319319
Saint-Joseph,Public,1,1,1,1,"1, rue Saint-Joseph Baie-Trinité G0H1A0",Baie-Trinité,QC,G0H1A0,Baie-Trinité,-67.301979,49.420869
Boisvert,Public,1,1,0,0,"105, avenue Legardeur Baie-Comeau G4Z1E8",Baie-Comeau,QC,G4Z1E8,Baie-Comeau,-68.156936,49.236757
Saint-François Régis,Public,1,1,0,0,"12, rue Tanguay Baie-Johan-Beetz G0G1B0",Baie-Johan-Beetz,QC,G0G1B0,Baie-Johan-Beetz,-62.809885,50.286426
Notre-Dame-de-Grâce,Public,1,1,0,0,"134, rue Jacques-Cartier Aguanish G0G1A0",Aguanish,QC,G0G1A0,Aguanish,-62.031153,50.226685
Lestrat,Public,0,1,0,0,"1351, rue Boréale Havre-Saint-Pierre G0G1P0",Havre-Saint-Pierre,QC,G0G1P0,Havre-Saint-Pierre,-63.591488,50.243505
Montmartre,Public,1,1,0,0,"1855, 59e Avenue Montréal H1A2P2",Montréal,QC,H1A2P2,Montréal,-73.498531,45.675507
Pavillon Le Séjour,Public,0,0,1,1,"65, 2e Rue Ouest Macamic J0Z2S0",Macamic,QC,J0Z2S0,Macamic,-79.00911,48.754696
Notre-Dame-de-la-Sagesse,Public,1,1,0,0,"37, rue Larocque Est Sainte-Agathe-des-Monts J8C1H8",Sainte-Agathe-des-Monts,QC,J8C1H8,Sainte-Agathe-des-Monts,-74.284484,46.045292
Centre administratif,Public,0,0,0,0,"13, rue Saint-Antoine Sainte-Agathe-des-Monts J8C2C3",Sainte-Agathe-des-Monts,QC,J8C2C3,Sainte-Agathe-des-Monts,-74.2869,46.048095000000004
"Augustin-Norbert Morin, secondaire",Public,0,0,1,1,"258, boulevard de Sainte-Adèle Sainte-Adèle J8B0K6",Sainte-Adèle,QC,J8B0K6,Sainte-Adèle,-74.134934,45.93683
Émile-Nelligan,Public,1,1,0,0,"45, rue Fiset Repentigny J6A4G1",Repentigny,QC,J6A4G1,Repentigny,-73.461861,45.737506
Paul-Arseneau,Public,0,0,1,1,"170, boulevard Hector-Papin L'Assomption J5W3L1",L'Assomption,QC,J5W3L1,L'Assomption,-73.432168,45.819464
Saint-Jean,Public,1,1,0,0,"1405, rue de l'École Sainte-Catherine J5C1K1",Sainte-Catherine,QC,J5C1K1,Sainte-Catherine,-73.574271,45.395792
Édifice Sainte-Catherine,Public,0,0,0,0,"5405, boulevard Marie-Victorin Sainte-Catherine J5C1L9",Sainte-Catherine,QC,J5C1L9,Sainte-Catherine,-73.568603,45.404805
Jean-Leman,Public,1,1,0,0,"4, avenue Champagne Candiac J5R4W3",Candiac,QC,J5R4W3,Candiac,-73.508133,45.378289
"Les Trois-Soleils, pavillon 1",Public,1,1,0,0,"1295, chemin du Bord-de-l'Eau Laval H7Y1B9",Laval,QC,H7Y1B9,Laval,-73.854449,45.523639
"Les Trois-Soleils, pavillon 2",Public,1,1,0,0,"1250, rue Saint-Denis Laval H7Y1N6",Laval,QC,H7Y1N6,Laval,-73.854826,45.524507
Les Explorateurs Annexe,Public,0,1,0,0,"1880, rue Boisvert Laval H7M2L6",Laval,QC,H7M2L6,Laval,-73.725767,45.603798
Le Rucher,Public,0,1,0,0,"100, 33e Avenue Nord Bois-des-Filion J6Z2C4",Bois-des-Filion,QC,J6Z2C4,Bois-des-Filion,-73.75781,45.670079
"Chantignole, de la",Public,1,1,0,0,"35, chemin De Gaspé Bromont J2L2N7",Bromont,QC,J2L2N7,Bromont,-72.655472,45.31654
Saint-André,Public,0,1,0,0,"86, rue Saint-Laurent Salaberry-de-Valleyfield J6S6J8",Salaberry-de-Valleyfield,QC,J6S6J8,Salaberry-de-Valleyfield,-74.03674,45.294123
Marie-Rose,Public,1,1,0,0,"5383, boulevard Hébert Salaberry-de-Valleyfield J6S6G8",Salaberry-de-Valleyfield,QC,J6S6G8,Salaberry-de-Valleyfield,-74.035471,45.291969
Wilfrid-Léger,Public,0,0,1,1,"185, rue Lewis Ouest Waterloo J0E2N0",Waterloo,QC,J0E2N0,Waterloo,-72.528161,45.342081
Paul-Germain-Ostiguy,Public,0,0,1,1,"1881, rue Saint-Paul Saint-Césaire J0L1T0",Saint-Césaire,QC,J0L1T0,Saint-Césaire,-73.012906,45.410454
Centrale,Public,1,1,0,0,"682, rue Principale Saint-Joachim-de-Shefford J0E2G0",Saint-Joachim-de-Shefford,QC,J0E2G0,Saint-Joachim-de-Shefford,-72.524923,45.453488
Saint-Laurent,Public,1,1,0,0,"1561, rue Principale Lawrenceville J0E1W0",Lawrenceville,QC,J0E1W0,Lawrenceville,-72.343585,45.423554
"Le Rucher, pavillon Félix Leclerc",Public,1,1,0,0,"60, 35e Avenue Sud Bois-des-Filion J6Z2E8",Bois-des-Filion,QC,J6Z2E8,Bois-des-Filion,-73.756093,45.667282
Centre Saint-Joseph,Public,0,0,0,0,"51, rue Saint-Pierre Saint-Chrysostome J0S1R0",Saint-Chrysostome,QC,J0S1R0,Saint-Chrysostome,-73.757141,45.103499
Le Petit-Bonheur,Public,1,1,0,0,"80, rue F.-X. Garneau Beloeil J3G3G4",Beloeil,QC,J3G3G4,Beloeil,-73.227704,45.557118
Saint-Charles,Public,1,1,0,0,"420, chemin des Patriotes Saint-Charles-sur-Richelieu J0H2G0",Saint-Charles-sur-Richelieu,QC,J0H2G0,Saint-Charles-sur-Richelieu,-73.185969,45.685242
Saint-Denis,Public,1,1,0,0,"290, rue du Collège Saint-Denis-sur-Richelieu J0H1K0",Saint-Denis-sur-Richelieu,QC,J0H1K0,Saint-Denis-sur-Richelieu,-73.157107,45.782023
La Présentation,Public,1,1,0,0,"609, rue Desmarais La Présentation J0H1B0",La Présentation,QC,J0H1B0,La Présentation,-73.052003,45.667681
Laberge,Public,1,1,0,0,"315, rue Rideau Châteauguay J6J1S1",Châteauguay,QC,J6J1S1,Châteauguay,-73.723468,45.372149
Gérin-Lajoie,Public,1,1,0,0,"161, rue de Champlain Châteauguay J6K4K5",Châteauguay,QC,J6K4K5,Châteauguay,-73.735433,45.346893
"Patriotes-de-Beauharnois, secondaire",Public,0,0,1,1,"250, rue Gagnon Beauharnois J6N2W8",Beauharnois,QC,J6N2W8,Beauharnois,-73.868443,45.301332
Centre administratif,Public,0,0,0,0,"630, rue Ellice Beauharnois J6N3S1",Beauharnois,QC,J6N3S1,Beauharnois,-73.876742,45.312589
Saint-Nom-de-Marie,Public,1,1,0,0,"8, rue Laramée Lac-Sainte-Marie J0X1Z0",Lac-Sainte-Marie,QC,J0X1Z0,Lac-Sainte-Marie,-75.947049,45.952737
Notre-Dame-du-Sacré-Coeur,Public,1,1,1,1,"80, route de l'Église Sacré-Coeur G0T1Y0",Sacré-Coeur,QC,G0T1Y0,Sacré-Coeur,-69.798862,48.232589
Jacques-Cartier,Public,1,1,1,1,"10, rue Johnny-Montigny Sept-Îles G4R1W3",Sept-Îles,QC,G4R1W3,Sept-Îles,-66.385894,50.224663
Gamache,Public,1,1,0,0,"532, avenue Gamache Sept-Îles G4R2J2",Sept-Îles,QC,G4R2J2,Sept-Îles,-66.381112,50.211579
